ndof h rel-L2-err-B rel-H1sem-err-B
1.500000000000000000e+03 2.581988897471611255e-02 1.976875316791827375e-01 1.769609011926724929e+00
5.538000000000000000e+03 1.343765616116941557e-02 1.313559891688295678e-01 1.420947887069507365e+00
2.097000000000000000e+04 6.905589920542014315e-03 1.841270389157111803e-02 3.866728043847451612e-01
8.163000000000000000e+04 3.500056876386365475e-03 3.112555554168895591e-03 1.296864550678450967e-01
3.219540000000000000e+05 1.762394331931252042e-03 6.304510448458764413e-04 2.772214425484702260e-02
1.278798000000000000e+06 8.842987799165623721e-04 1.914129111023549548e-04 7.142878269494051281e-03
