ndof h rel-L2-err-B rel-H1sem-err-B
3.200000000000000000e+03 1.767766952966368793e-02 1.384403360766972124e+00 1.050735132430718366e+00
1.183400000000000000e+04 9.192512255178241290e-03 2.478942097617980178e-01 5.119257188617986065e-01
4.523600000000000000e+04 4.701732343299729923e-03 1.279335690405349613e-01 9.485863830342659841e-02
1.768370000000000000e+05 2.378008653698624776e-03 3.944480180655687840e-02 2.332937302364434390e-02
6.993080000000000000e+05 1.195819832146907897e-03 1.319650684974448679e-02 9.431103324338533170e-03
