ndof h rel-L2-err-B rel-H1sem-err-B
1.500000000000000000e+03 2.581988897471611255e-02 1.218674080746388499e+00 1.407872390771718774e+00
5.538000000000000000e+03 1.343765616116941557e-02 6.772233035384516153e-01 1.436601547024227488e+00
2.097000000000000000e+04 6.905589920542014315e-03 9.174267547486003593e-02 3.984210451313562884e-01
8.163000000000000000e+04 3.500056876386365475e-03 1.171984305236365050e-02 1.302605547513381867e-01
3.219540000000000000e+05 1.762394331931252042e-03 3.092212793955694157e-03 2.826637421334758996e-02
1.278798000000000000e+06 8.842987799165623721e-04 1.186925834109594244e-03 7.141149249958888071e-03
