ndof h rel-L2-err-B rel-H1sem-err-B
1.475000000000000000e+03 2.603778219616477430e-02 2.403260892165645646e-02 1.468189125778156245e-01
5.365000000000000000e+03 1.365259278824230114e-02 2.213193823906797406e-03 1.815625922132796735e-02
2.031500000000000000e+04 7.016032411899479106e-03 1.127295869790076498e-03 9.487480605922119295e-03
7.901100000000000000e+04 3.557592662943438906e-03 6.034567595601810722e-04 5.519877601379960010e-03
3.116390000000000000e+05 1.791323811799439133e-03 3.937667217644764029e-04 3.642019087034350025e-03
1.237659000000000000e+06 8.988754058705747136e-04 1.245376196182416473e-04 1.308099214326109011e-03
