ndof h rel-L2-err-B rel-H1sem-err-B
4.320000000000000000e+02 4.811252243246881555e-02 4.838628215986231496e+00 2.846624530251997243e+00
1.522000000000000000e+03 2.563260079255080121e-02 2.130189137573207159e+00 1.664890337914557428e+00
5.646000000000000000e+03 1.330851391722932993e-02 3.996958881658848606e-01 6.895970808489112480e-01
2.165800000000000000e+04 6.795021345064200351e-03 1.645726353894682303e-01 3.874001518106839348e-01
8.478700000000000000e+04 3.434277349405535223e-03 5.119684017119086050e-02 2.073595420350967111e-01
3.354500000000000000e+05 1.726577598662541605e-03 1.350625341556425246e-02 1.061928496541511835e-01
1.334456000000000000e+06 8.656610371708234851e-04 3.328520847311951681e-03 5.387547022256335832e-02
