ndof h rel-L2-err-B rel-H1sem-err-B
4.140000000000000000e+02 4.914731871829904064e-02 7.002922067264940598e-01 2.081930594209107532e+00
1.466000000000000000e+03 2.611758488277850926e-02 3.898564288197415850e-01 2.992657056323796638e+00
5.402000000000000000e+03 1.360575699741796256e-02 1.470058290798516298e-01 2.204998173210993784e+00
2.072600000000000000e+04 6.946119540217280362e-03 3.269366368390731054e-02 1.019480979353801997e+00
8.112200000000000000e+04 3.510998754013472303e-03 8.314155230976437785e-03 2.525647618544032413e-01
3.209660000000000000e+05 1.765104755589006055e-03 2.305614126323207204e-03 1.174933603672342342e-01
1.276802000000000000e+06 8.849897136252158659e-04 7.298381067735846715e-04 5.828024847815327369e-02
