ndof h rel-L2-err-B rel-H1sem-err-B
1.500000000000000000e+03 2.581988897471611255e-02 1.433106258763637175e+00 1.778244656383902722e+00
5.538000000000000000e+03 1.343765616116941557e-02 1.002427205219253770e+00 1.392903060192324904e+00
2.097000000000000000e+04 6.905589920542014315e-03 2.200699604714211888e-01 3.904815224073795998e-01
8.163000000000000000e+04 3.500056876386365475e-03 2.646248968819644304e-02 1.286773554873738568e-01
3.219540000000000000e+05 1.762394331931252042e-03 8.646324680100087728e-03 2.786413909409707693e-02
1.278798000000000000e+06 8.842987799165623721e-04 3.578096575984152962e-03 8.544516868255436562e-03
