ndof h rel-L2-err-B rel-H1sem-err-B
4.140000000000000000e+02 4.914731871829904064e-02 4.743030219083899546e+00 2.583785137372354601e+00
1.466000000000000000e+03 2.611758488277850926e-02 2.881180384524669957e+00 3.374460122493103231e+00
5.402000000000000000e+03 1.360575699741796256e-02 1.103983563879254559e+00 2.119535497618366460e+00
2.072600000000000000e+04 6.946119540217280362e-03 2.527011900917526255e-01 9.967479257192365383e-01
8.112200000000000000e+04 3.510998754013472303e-03 8.374699849692385234e-02 2.519995792026242243e-01
3.209660000000000000e+05 1.765104755589006055e-03 3.946799747390551671e-02 1.201887409104522714e-01
1.276802000000000000e+06 8.849897136252158659e-04 2.018987242867147786e-02 6.072833065928774643e-02
