ndof h rel-L2-err-B rel-H1sem-err-B
3.260000000000000000e+03 1.751423610260147146e-02 9.652225786331154744e-02 1.186630293416886195e+00
1.224200000000000000e+04 9.038030704736955273e-03 4.985247467707491081e-02 5.096687877513443876e-01
4.673000000000000000e+04 4.625962517180328901e-03 2.091796863240025835e-03 9.624256535723768602e-02
1.827380000000000000e+05 2.339298090369031774e-03 5.097810097164229282e-04 1.330526845220468199e-02
7.225220000000000000e+05 1.176452676981403801e-03 4.885005564049495279e-05 2.273929716061836616e-03
