ndof h rel-L2-err-B rel-H1sem-err-B
4.090000000000000000e+02 4.944681764341487401e-02 1.409514820187512107e+01 5.215375236085225019e+00
1.421000000000000000e+03 2.652790545386455104e-02 4.364979141698870357e+00 1.835713538532569356e+00
5.237000000000000000e+03 1.381843032375835480e-02 7.238833020888461034e-01 7.055860346845259645e-01
2.006600000000000000e+04 7.059429347267390936e-03 5.189950476591801420e-01 4.452829310219438286e-01
7.853700000000000000e+04 3.568312210489230779e-03 2.916820192472990292e-01 2.368002722578326502e-01
3.106660000000000000e+05 1.794126814821948249e-03 1.171611831161540745e-01 1.173172470293780273e-01
1.235731000000000000e+06 8.995763498203129295e-04 4.045748741551508099e-02 5.771631800868296663e-02
