ndof h rel-L2-err-B rel-H1sem-err-B
3.260000000000000000e+03 1.751423610260147146e-02 6.004676406631621610e-01 1.278312905561552526e+00
1.224200000000000000e+04 9.038030704736955273e-03 1.725477508886924249e-01 4.845766572955242379e-01
4.673000000000000000e+04 4.625962517180328901e-03 2.556699312051275916e-02 1.015341526949213591e-01
1.827380000000000000e+05 2.339298090369031774e-03 9.013675994352985874e-03 1.831664734805940609e-02
7.225220000000000000e+05 1.176452676981403801e-03 3.022108839323117430e-03 5.112459000607897167e-03
