ndof h rel-L2-err-B rel-H1sem-err-B
4.090000000000000000e+02 4.944681764341487401e-02 3.027901746748169753e-02 3.206504027882927099e-01
1.421000000000000000e+03 2.652790545386455104e-02 2.554201245580888999e-02 2.157565934837260557e-01
5.237000000000000000e+03 1.381843032375835480e-02 2.399911740673773761e-02 1.543585774071552508e-01
2.006600000000000000e+04 7.059429347267390936e-03 2.198103109989913914e-02 1.258301251172390389e-01
7.853700000000000000e+04 3.568312210489230779e-03 1.649004208320879739e-02 9.299992906746196164e-02
3.106660000000000000e+05 1.794126814821948249e-03 8.917287935967499121e-03 5.310536317183258553e-02
1.235731000000000000e+06 8.995763498203129295e-04 4.390085692853627070e-03 3.068687820871379701e-02
